Date,Bayesian Averaging,Rolling Window,Jorion Bayes-Stein,Possibilistic (Masked),Possibilistic (Power),Possibilistic (Exponential)
2971,4.696610646480566,4.575386091868499,1.1664945879112927,2.7855067191328176,2.778969961433437,2.779919354227703
2972,5.0269334346787495,4.457019309629586,0.8085215043608234,2.533581081668571,2.5265751020166896,2.5278191073395697
2973,4.999120378319226,4.241092613651051,0.5346999159148934,2.250022062447933,2.242776368051526,2.2441788616348424
2974,5.015086712300142,4.3281290389662335,0.7605083324986601,2.5432852509648964,2.5356167931841735,2.537214572979862
2975,4.84137910371612,4.474205030670993,1.2520628493562387,2.772927231813172,2.765733732213529,2.7670704458660333
2976,4.800819673960392,3.927459308490918,1.2422261804511765,2.7801874452889206,2.772999905185371,2.7743316922902572
2977,4.97598572313295,3.8562540022466942,1.240448786883695,2.705446638843989,2.699146132047662,2.7000186647252167
2978,4.789210667199649,3.7857172755691155,1.1145407914766736,2.567246370813053,2.5625310517678703,2.562661439805911
2979,4.738695740590646,3.8241333854032074,0.6959621122408315,2.7485335984721213,2.7440208031255993,2.74404085598874
2980,4.798019770014725,3.776927885920563,0.3653867870015564,2.8222573099073975,2.8177617813571953,2.8177948313625443
2981,4.586401042249966,3.550692544279027,0.36014342827864193,2.9201970938225545,2.915830354293143,2.9157936548189594
2982,4.809020540695284,3.6661177602042585,0.4949764974243562,3.042610092206289,3.0374303272007745,3.037836941877164
2983,4.732634623299565,3.679153242126092,0.6467237168576354,3.17636968034593,3.1713418521450776,3.1716618539133887
2984,4.7569296657451,3.7227351970969336,0.8227230989800131,3.428526315908811,3.4234371023284513,3.4237811680891537
2985,4.45931298731161,3.5450873230896796,0.9312295781363948,3.2299196334124716,3.2336410013674057,3.229206602455762
2986,4.402875474847653,4.1878061500572,1.2267854214448675,3.244549643321314,3.2482931402454227,3.2438462610225662
2987,4.220993713814962,4.71807895666174,1.32714178644284,3.090315688276627,3.0937570599901036,3.08947778393695
2988,4.25441858314956,5.020174714883999,1.643396698721706,3.256710214232739,3.2551165893112777,3.253445440355694
2989,3.8765365343803078,4.885672670217774,1.8086987185088752,3.0113911775670266,3.0117017898207905,3.009018830352195
2990,3.4670306783720317,4.633778139666206,1.7979460004502839,2.6020305984251237,2.6011146030467787,2.599134765785445
2991,3.2918824890475555,4.379512899733991,2.0375780442433795,2.5494045809986567,2.548022267353125,2.5462874006867704
2992,3.626690291879614,4.132387423035129,1.8963840476779668,2.33208394421846,2.330119806207053,2.328726831384966
2993,3.750318344571082,4.61522158637506,2.176810713614621,2.436898480993821,2.4352082715470025,2.433670314141469
2994,3.6599434946179463,4.477249398515038,2.177338091452977,2.130680709985947,2.128813582058655,2.127319776352264
2995,3.445375984880794,4.622700211531336,2.5985492353597035,1.8409390759379656,1.8382785405027886,1.8372274794582082
2996,3.2739880066874245,4.413833978113934,2.5328005397649482,1.399863324577641,1.3959944407622622,1.3955991166582595
2997,3.369534807281005,4.41028712606692,2.7808854845019635,1.391460938216016,1.3875689786606091,1.38718551503442
2998,3.4806752534851606,4.500945394106928,2.750262584514806,1.2341743675987566,1.228117011284788,1.22905592358417
2999,3.573740553472381,4.603204425422798,2.702991644527351,0.8825153089604332,0.8810307301691985,0.8789246683467752
3000,4.054672233354616,4.518150945855966,2.665020176474511,0.5777928167215154,0.5753900621045693,0.5737523599735171
3001,4.443388266368295,4.670370709339728,2.9769609678008493,0.6556039921719776,0.6534447999354445,0.6516889587697527
3002,4.609234706182579,4.5804589649356355,3.414647771939924,0.44948300186987583,0.44676620365793146,0.4453241734710652
3003,4.519849146929598,4.24194008035781,3.4710119238422164,0.24069484619713863,0.23738916274665084,0.2362461212340011
3004,4.699696611322522,3.881370422199338,3.5307778962064282,0.20799537167555196,0.20458423780278195,0.20349341112719604
3005,4.77458016542631,3.760638368105331,3.423758477198565,-0.022907227535576252,-0.026983153911984952,-0.02773245080555265
3006,4.8258150323241304,3.7330595725416704,3.7802324900076782,-0.3103153894772773,-0.3127313988222425,-0.3145390612210087
3007,4.430446481518913,3.6575020026979876,3.964512088737886,-0.16668588419299915,-0.1687530666466724,-0.17076811556243998
3008,4.8020085533311345,4.185592541413585,4.246757209904802,0.17831742619197868,0.1771428795356264,0.17463627069049062
3009,4.847834608123357,4.018506247347271,4.055421500633086,0.211576296962872,0.19391636012674812,0.20329197225374615
3010,5.049080671325586,4.0329030583347425,4.056578682472365,0.4002563681821095,0.3829393856871764,0.3921399490813248
3011,5.37115662654799,4.057999888921009,4.1953184752845685,0.5204370287118526,0.5025617927831733,0.5120511849569798
3012,5.575824063679061,4.166866814002011,4.200132183684836,0.7375729879912121,0.720366606040794,0.72950931982402
3013,5.630355523175167,4.071965376473672,4.267224113607165,0.9918278384359343,0.9752097409075472,0.9840507295532361
3014,5.992327529165967,4.347166176270682,4.162550470708319,1.107689859326102,1.0913395249772748,1.100043017236892
3015,5.900281415343587,4.504282580983851,4.095378047011192,0.7003596795122047,0.683475822680861,0.6924643305158297
3016,5.675339997577399,4.250338298274797,4.188201588372692,0.6361271535304256,0.6190127636206506,0.6281212517583145
3017,5.541025665791645,3.933381035722972,4.318228989722426,0.4299768122704483,0.41296424157005723,0.4220108262900456
3018,5.624236080052633,3.9073541487182193,4.3855903479152465,0.29512273232188574,0.2819742503702198,0.28873995461886226
3019,5.405361650114817,3.5718989548286504,4.0146862862290105,-0.12313056056766922,-0.1373076321479724,-0.13001648948963826
3020,5.260999447438242,3.098718972127478,3.7395415830547303,-0.611748035686922,-0.6260568430607001,-0.6187860898373995
3021,5.818037745239024,2.8019276810543974,3.1343238570020886,-1.107463603906727,-1.1228835195296247,-1.1150483732925125
3022,6.052306065397991,2.554572107795104,2.8629702542335296,-1.1597094707119964,-1.1742527798181985,-1.1672333017680494
3023,6.2568495651384115,2.4516298385590454,2.807411792159975,-1.2948433950742795,-1.3094440385200143,-1.3023948320657246
3024,5.768820755160337,2.398106521457766,2.9313573579891465,-1.3796521026372612,-1.393178414656048,-1.3866443645412887
3025,5.269357035611711,2.182152615380807,2.9583674300470997,-1.4189062038808595,-1.432472049654607,-1.425921547297547
3026,5.207692316594676,2.0707313700122527,2.930275573795739,-1.6019927560037714,-1.615955918287935,-1.609198529430772
3027,5.988272349212831,2.2506143557861753,2.668798065049994,-1.3517467489425719,-1.369809639303521,-1.3609039104849197
3028,6.486162752013028,2.3461562565648046,2.487110729169557,-0.976665448413333,-0.9947821254136473,-0.9858701173340413
3029,6.632545977625661,2.0066119540122225,2.3386456641309192,-1.114767234954411,-1.1333840809590943,-1.1242152232239946
3030,6.456683476430473,1.6995980122293801,1.8725691739724486,-1.326978906769872,-1.3465317510246266,-1.3368904862520927
3031,6.50067608483775,1.6452303287787196,1.474445661417695,-1.3028364720204169,-1.3223447122184768,-1.3127388678995957
3032,6.319456785791206,1.5431648701406302,1.504097489660039,-1.0761277186892209,-1.095041626523373,-1.0857444532726048
3033,6.428747206450256,1.4788945846597694,1.7634913914537178,-0.5851866579242182,-0.5977163754460344,-0.5921257187709068
3034,6.852343810927448,1.1227916859808005,1.8401919049963877,-0.7021015953525873,-0.7150209297477242,-0.7092377908883662
3035,7.191698038653537,1.1288533846277446,1.9611242487017273,-0.9727536601537149,-0.9866818017083371,-0.9803766240672394
3036,7.524476613578771,1.377248248098758,2.1919535366177563,-0.8718383479472995,-0.8862790320493176,-0.8797292291092168
3037,7.742979531653807,1.0529736636225078,2.0349262803842674,-0.8323219182041945,-0.8474913665033469,-0.8405815761029825
3038,7.9247732726932725,1.0635339976080913,1.8576620235408874,-0.6197722140114111,-0.6375323537233932,-0.6293307273856973
3039,7.761523952038352,0.9079623789056849,1.626732169633472,-0.586312662870009,-0.6039742398773122,-0.595825165395405
3040,7.666482462189836,0.7686163097328981,1.5536348989905184,-0.38534764160824875,-0.40230914308857535,-0.3945262691744952
3041,7.406540548238723,0.6972318746188112,1.3063932436954007,-0.3001181904874344,-0.3193774835108003,-0.3101789755420987
3042,7.498206444876999,0.2968490507872813,1.2173194408294343,-0.5236747950661812,-0.5437507177232763,-0.5341290445369116
3043,7.612417459697785,0.3079675573918773,1.0902423451612813,-0.44293729322799,-0.46284956713634734,-0.45331514823709307
3044,7.5375923514433945,0.46371766249694035,0.935723050519999,-0.19755269647382118,-0.2169683627155849,-0.20768420732713566
3045,7.463719746138562,0.7121964721604183,0.724645693063301,0.36038148731568376,0.3412678104255816,0.3503276154043211
3046,7.389821645265661,0.6597780704044052,0.5692709933890513,0.193016304135462,0.1726888502241961,0.1824065356954065
3047,7.371679309387401,0.45186993133189657,0.2978290623880336,0.14473153851749107,0.12289822051919812,0.13334018648736817
3048,7.5925222686761265,0.2335340085465974,0.28570877012922347,-0.08425160314195282,-0.10742096457577134,-0.09630482215794467
3049,7.005147243138765,-0.11696113330349674,-0.10241997754609462,-0.379613882564113,-0.4033424966329165,-0.3919167953904046
3050,6.69840535822312,-0.3510040587061893,-0.3251587997735996,-0.23124501252477223,-0.25452706345595627,-0.24333652613908843
3051,6.561937500574542,-0.4837584120635924,-0.6907344720016233,-0.35141878037422314,-0.3750752725797335,-0.36368810894156983
3052,6.422300544967675,-0.802047866467476,-0.884144208734195,-0.6403840576638892,-0.6639964677591051,-0.6526353729585834
3053,6.531063600921964,-0.8699941859343594,-0.6092670391553542,-0.38103700831323767,-0.40174763057943796,-0.39187208986206795
3054,6.428554657118678,-1.2255049699749407,-0.8949671577052142,-0.6501642871233226,-0.6718480364896173,-0.6614675418105139
3055,6.401078949061373,-1.3910155811798546,-1.0395792179774392,-0.8499483473212803,-0.870889290079806,-0.8605914809772541
3056,6.584934784887983,-1.8445944550834092,-1.2353792134624675,-1.208519448368972,-1.2090548058089106,-1.211214327773297
3057,6.643075331539811,-2.226395763590502,-1.212221125041144,-1.2281520492384543,-1.2287765603804022,-1.230891086331715
3058,6.577498646613212,-2.843354284693041,-1.3115840025237009,-1.4031507719533336,-1.402180252071695,-1.4051052707218088
3059,6.374646006498997,-2.8326109237148827,-1.3624864770393494,-1.3920824137534034,-1.3908897092564674,-1.3939351402302391
3060,6.370362827732804,-2.7234992528094666,-1.4670131211576032,-1.4522417900954032,-1.4510118007898718,-1.4541047682877688
3061,6.1032335183164,-2.464894392121682,-1.248579764846498,-1.0676391868984192,-1.0649435004463133,-1.0689370861221648
3062,6.082050467220491,-2.6866586397684467,-1.1461992944983816,-0.9236017282475338,-0.9201522841297182,-0.9245418991979003
3063,6.00237880275048,-2.753863636906484,-1.299735144816367,-0.9366349622609974,-0.933238425282285,-0.9375991623997276
3064,6.132088761990947,-2.7118729920643183,-1.6027099394147433,-1.2754616867186748,-1.2733188427611366,-1.2769989178901155
3065,6.119574722694707,-2.578156721229818,-1.5803562654622567,-1.1015528278551485,-1.1009179594193035,-1.1038706296886645
3066,5.706130253811104,-2.5749151674207345,-1.5926112261613494,-0.8719768183710521,-0.8702739462204697,-0.8738061101283551
3067,5.774843716728479,-2.3858137628853426,-1.5991044700424224,-0.7657218101210189,-0.7627506985772924,-0.7669104404746689
3068,5.976755684382732,-2.4710827437184006,-1.5935548628730607,-0.7461332770998244,-0.7417822898657165,-0.7467164981360721
3069,6.0883986136177635,-2.519080734409831,-1.6546474622751093,-0.6704528537641548,-0.6576654778599978,-0.6672302411649217
3070,6.188504679501902,-2.5298901299407732,-1.5326749762341068,-0.6701653173829513,-0.6573358998429333,-0.6669238913904242
3071,6.330393437349145,-2.2795734841371176,-1.3394036883425169,-0.5901029399710721,-0.577067836288926,-0.5867589577501068
3072,6.51355139324193,-2.1734988459417237,-0.9200318746517476,-0.4021883934212366,-0.38827749898086167,-0.39844832351849874
3073,6.3968002192714595,-2.0142154783337465,-0.7168255330911382,-0.36012895992354294,-0.3460518214160905,-0.3563204949909035
3074,6.222362753273695,-2.188120723426754,-1.0580978517975523,-0.5413940129417159,-0.5272371667535521,-0.5375654207849916
3075,6.495015095841039,-2.3296733517255186,-1.0483400339486286,-0.7337484818917245,-0.7205886615277108,-0.7304127476828755
3076,6.53853498682188,-1.8593356625789172,-0.851229803623481,-0.39826908912324627,-0.3835702535227519,-0.3942234766358134
3077,6.571580626014936,-2.047270218567875,-0.9744765910346038,-0.40574214835913514,-0.3920591065874838,-0.40217452511699714
3078,6.638752086343919,-2.1265599121894176,-0.7542809275884771,-0.2191333550281683,-0.2074254152516775,-0.21666099432796726
3079,6.835092735349909,-2.0561252599847655,-0.5361218881193309,-0.27198666814946204,-0.26047682105307646,-0.26961656325535927
3080,6.877537738165966,-2.0555145637474164,-0.2763748405458201,-0.2923076699350871,-0.27814812639025904,-0.2885041881710838
3081,7.146640977464057,-1.7352887874583445,-0.33787927497190884,-0.3653955316958583,-0.35150869682524155,-0.36172868434451505
3082,7.17038287491543,-1.8860058835936933,-0.4319323405653821,-0.635372530734881,-0.6208996497722773,-0.6314504946482812
3083,7.187702375591211,-1.959951574747722,-0.4171653930744948,-0.6868342087011344,-0.6745811534011965,-0.6841153245398086
3084,7.187149277655514,-2.4009423976293243,-0.6188718903213304,-0.7686366311286754,-0.756093435630356,-0.7658012032934562
3085,7.258274527862815,-2.2286424099386783,-0.7286012690715549,-0.49001677365915247,-0.4841002169859957,-0.49014573782117815
3086,7.487051901391102,-2.624326516457248,-0.7128506621142684,-0.5976980925195507,-0.59220031586295,-0.5980265939599966
3087,7.438373747429759,-2.636052116155656,-0.6811616228870042,-0.5780550991808976,-0.5724111967554844,-0.5783129644822864
3088,7.444084008650266,-2.71326349142125,-0.9770224929209992,-1.0910006137806956,-1.0735629253330772,-1.0854992307483349
3089,7.645379926497368,-2.333479520860577,-1.2879340294436852,-0.9283166007173772,-0.9131082629186418,-0.9238514074762446
3090,7.742887724696527,-2.2104925774039312,-1.4492298666744627,-0.6659202326732624,-0.6499233018665513,-0.6611510011443154
3091,7.638831662400531,-2.01109503780328,-1.577450966233073,-0.659523500210832,-0.6447710851021926,-0.6554038993322646
3092,7.823793022703497,-2.135216551784813,-1.4955069366665197,-0.361768388492307,-0.34685947980334436,-0.3576800036379531
3093,7.884368742018211,-2.379637983128108,-1.8084094676374085,-0.6997094083322628,-0.6854967518022856,-0.6959299292625644
3094,7.919566383060827,-2.1498802370907244,-1.6574788650185228,-0.29161271561660596,-0.276622553021442,-0.28747364465973385
3095,8.065335442482517,-2.068318489085918,-1.7929747261194986,0.0966923798549409,0.11249489934134939,0.10116356376458509
3096,8.115558958122502,-1.8321355424409214,-1.7641539196746416,0.4003538147119572,0.41721480911847375,0.40524248683661335
3097,8.354259090910924,-1.7028376603049953,-1.980886442465816,0.5191792275681485,0.5343206273141974,0.5231457689991114
3098,8.23356379455439,-1.775427197338271,-2.0704756788334038,0.383487123449664,0.3997674548933111,0.3881016796010409
3099,8.288766017989497,-2.074793581774518,-2.206796521755257,0.49756139608566924,0.5143150459930859,0.5023437208971003
3100,8.24153681864035,-1.6807013421039174,-2.35705463233934,0.7973379357437667,0.8147961156434012,0.8024379606013414
3101,8.091684726574675,-1.8303770576450367,-2.8108620666232307,0.4889585287817125,0.5058907711437776,0.4937938640411602
3102,8.064721332538412,-1.832561569775044,-3.064242649448237,0.8657047832618197,0.8805365760636706,0.8692761587647598
3103,7.868340824136238,-1.801631812192873,-3.104026505422379,1.002595445059517,1.0146366967184977,1.0046519183547795
3104,7.90287473128501,-1.2877533079063588,-3.1054914907689315,0.9848166193770582,0.9968305852942135,0.9868612804118071
3105,7.85893481192767,-0.886766204223461,-3.0091196755911795,1.1712706343569301,1.1836974885485447,1.1734692285661819
3106,7.902940367621342,-0.6581689438990314,-3.077070206240866,1.118091040773014,1.1304891529741938,1.1202640084156115
3107,8.475703845154241,-0.42385299412060956,-2.8611033573036275,1.2618871537260365,1.2734239175760982,1.2635272062744516
3108,8.506801086120014,-0.9008084221033229,-3.3878240832318625,1.0179359088601063,1.0287565378131767,1.0192501216135483
3109,8.45136601409945,-0.9250921390922735,-3.0920625908972443,1.2566453117187233,1.2680499776487544,1.2582516076480228
3110,8.345753040671804,-1.1692826426585772,-3.1178166686840547,1.214311666612615,1.225290049218727,1.2157068023006232
3111,7.865709638822885,-1.489433148150737,-3.353396302021306,0.8606595830666222,0.8739552702260137,0.8632409256199643
3112,7.475070001834691,-1.8571686718201899,-3.588002135223141,0.5061520460907516,0.5186431027965074,0.5083145067251787
3113,7.443858556384216,-1.8781894794659664,-3.8821799804803825,0.2915123662663076,0.303420757519669,0.29339140959113114
3114,7.088278725495071,-2.361095412731511,-3.951941839422693,0.05540854281641033,0.06656063675213646,0.0569546806025865
3115,7.447005028638446,-2.3120165371162336,-3.841300847382641,0.17624960046109076,0.18717376133554564,0.17762425691530678
3116,7.647928864194008,-1.8841219769774045,-3.7829361717129832,0.10511339192157676,0.11587222763762021,0.10639587608275586
3117,7.801769808159116,-1.8971700257289636,-3.770743051750756,0.08475414492100125,0.09467545757865345,0.08563717909075419
3118,7.805942067376003,-2.084127447954974,-3.6576695671412085,0.25358969372882045,0.2646733742389163,0.2550572875340351
3119,7.580923330319689,-1.9581027569423937,-3.335198419318365,0.5564606942894215,0.5687228176856939,0.5583890230211283
3120,7.877756232376974,-1.444507365843516,-3.012779989954209,1.20623922100315,1.221500427639165,1.209318052038099
3121,7.921963542865509,-1.1334738820322094,-2.502189736106486,1.7590386687694348,1.7771480035956801,1.7631661393697646
3122,7.681159660870064,-0.8045387295882637,-2.1780944003639067,1.8519888089390093,1.868607292281732,1.8561273005305392
3123,7.426116308529421,-0.6794128854833076,-2.065785122517958,1.922797550950611,1.9418571279027022,1.9281573609383609
3124,7.97711368773073,-0.7205851952864262,-2.2189547743887585,1.7479544686627444,1.7683832268697768,1.7541998942652715
3125,8.535160608754447,-0.8711033503596817,-2.1743665498692812,1.4724176999669945,1.4913363237337194,1.4780518100088462
3126,8.706687270429565,-0.9627907166294861,-1.9749079576095252,1.4372840501090205,1.4560203808893535,1.4428478619885998
3127,8.893860448311596,-0.9509470319354952,-1.5923069407887847,1.2329277750900505,1.257609607595044,1.2414131460492859
3128,8.98970843219167,-0.9004697719795589,-1.3517418142703679,1.4073538089606117,1.4328165025394217,1.41618841690936
3129,9.143785650138321,-0.8792109093649837,-0.9798066485362165,1.6576205658685643,1.683897655651483,1.666842405511768
3130,8.7799528462422,-0.7544118339000858,-0.3850880750699799,1.7109542695322961,1.7379836599141938,1.7205687115166395
3131,8.712006327176619,-1.0511635930688388,0.1044564406699737,1.705527177679229,1.7338162536305817,1.715843480617292
3132,8.861311073038468,-1.364812432877685,0.1627252902760381,1.4219182648363484,1.4496679521362454,1.4319714304958613
3133,8.709371874066761,-1.1706409651953167,0.08015732183900404,0.9610768967640274,0.988471377338511,0.9708409613764637
3134,8.548403759058532,-1.245776674281044,-0.12915636321148,0.42536167814102954,0.4529539614217656,0.43559545137745
3135,8.169023068800374,-1.28573629515945,-0.13810053302809974,0.3138588470688024,0.3404703583505038,0.32361033953572316
3136,7.949082529828229,-1.2604133775230226,-0.14945618681605993,0.18190739631041095,0.20947647219847268,0.19213530877925256
3137,7.725946695290587,-1.029283470571199,0.20836220201326677,0.4250437386211078,0.45476654719585785,0.43634774075042226
3138,7.574026441300881,-0.8620941250392818,0.5374757966750808,0.6995006819326863,0.7347839334836976,0.7135351151546939
3139,7.70493031262584,-0.5456140139496156,0.7885012713240948,0.7638665619097801,0.7994281933319857,0.7780324120137655
3140,7.683271279326366,-0.4810460100710559,0.8649853883270628,0.762915648396172,0.7942083502113788,0.7746716744947499
3141,7.918654105684859,-0.10177921233880902,1.338070223497649,1.0675121397345266,1.1000710632602855,1.0798940870194063
3142,7.69355452321904,0.09694070463300897,1.325201630090997,1.223914631254564,1.255365648374728,1.2356144987123991
3143,7.6214390915814585,0.4315748163874993,1.5568134921079642,1.397098056660499,1.4303830698207591,1.409755391907942
3144,7.44184088919925,0.37500601714278287,1.6455239591654247,1.102838299487552,1.134720974046105,1.114833438592449
3145,7.510811796341174,0.5467568981698959,1.8137871943198285,0.7056576261725428,0.738241373414589,0.7179971120616072
3146,7.478652214303626,0.94917904020853,2.1018760738746365,0.88455834102023,0.9187926259515544,0.8977764810183472
3147,7.492648853635933,1.115511073268495,2.532071961461891,1.1972663464984665,1.2351323819197502,1.2122123070966473
3148,6.715203434618138,1.3100612265642868,2.8403280663832504,1.3923493778570657,1.43019179105379,1.4071151822104657
3149,7.275634797199771,1.7687356058477701,3.2548964725966214,1.924265281333884,1.9669023231601124,1.9411707612409654
3150,7.37464286643767,1.7125660878268814,3.3563998590966224,1.6085979020662533,1.6481718890209045,1.623988560416632
3151,7.590963040771321,2.0526085221620853,4.215053657060028,1.7962768373938869,1.83690076720088,1.8121527779328532
3152,7.694035168393032,1.9994036616652742,4.242888377006984,2.1760376571279387,2.2189729627352057,2.192881938690304
3153,7.604448767464449,1.99753307909566,3.9512376416081088,2.0899954206859475,2.12832662996689,2.104527642964771
3154,7.504476521324594,1.9271354664952474,4.11410225477187,2.1645844919270303,2.2035393339333122,2.1793990230502702
3155,7.50351080023701,1.9685246521578528,4.060942862310586,2.234756916171445,2.2691391231125833,2.2473098926789667
3156,7.181434712230954,2.031835033161421,4.584711083749688,2.445253636368171,2.4348861343383326,2.4396176148155453
3157,7.031920480361703,2.308220807177924,4.547815805021744,2.3079246055170715,2.2963507227644597,2.3016185194254026
3158,7.130374969902266,2.3433360884704477,4.390482284989274,2.3765981328561194,2.3675802728227535,2.3717427713344676
3159,7.365769514733963,2.1678056506198318,4.441187314095453,2.611967961919618,2.6035300070655203,2.6074353763047275
3160,7.133058049299282,2.0259646204310133,4.625004238225381,2.912179684014168,2.9032731731574986,2.9074854132514045
3161,7.244457895743183,1.5606969552879895,4.463714448722147,2.8778361815078735,2.8689216871994936,2.873136407460607
3162,7.339489158590741,1.5672743300993768,4.18986219091554,2.6951422050406055,2.685710720218098,2.6901553756325645
3163,7.66230213125656,1.6514376713765833,4.543478000144299,2.801290454078321,2.7922917531573903,2.7965510354970973
3164,7.550541027736984,1.4428185155764268,5.012211746083265,2.9905242265978127,2.9819732469175904,2.986037090120796
3165,7.724718584030516,1.202790943711772,4.663820920036042,2.8796680637262106,2.8734425674757174,2.876369601328187
3166,7.963232413323952,1.1354562685298468,4.533513079304438,2.8243337655149277,2.817982902692461,2.820965427320408
3167,7.797477437523357,1.2652787789622655,4.879052506000692,3.0746162737309577,3.0624457444966677,3.0679147594445744
3168,7.522666692910584,1.2092760043661002,4.860355385224077,2.745088301163853,2.732128905874536,2.7379428660606604
3169,7.334731080265232,1.0906930761674836,4.741515905154002,2.318192522902615,2.304197319191283,2.31046411952439
3170,7.2482939930096855,1.2084634085531507,4.6660347963219895,2.3322996586649585,2.318344801152081,2.324593838294981
3171,7.415067670424953,1.1693011487321827,4.82249076844547,2.0927779722407975,2.074044916498691,2.0822908211439
3172,7.377850788108427,1.3166726697475397,4.793511483409638,2.2329089557555295,2.214476581320278,2.222584361467272
3173,7.521086486455446,1.6457782980401023,5.048170275981938,2.588987634287928,2.571438694294441,2.5791604742248673
3174,7.503989491672993,1.9838366145610509,5.793733782422757,2.7052939276117507,2.687805340309389,2.6954861156467245
3175,7.403397013913476,2.0688051596586345,5.805737345230122,2.819185315351403,2.8018320634369753,2.809449193771627
3176,7.469229897124473,2.1901103809521483,5.951137896876413,2.6079602350455646,2.5896031510333084,2.597651640637342
3177,7.467800688486418,2.2685841041663375,5.983741424212846,2.834325840834163,2.815633123936869,2.8238107690676886
3178,7.696219691567374,2.397157337930414,5.910082291287415,2.868626373481304,2.851432316027427,2.8589086954070058
3179,7.639298693493419,2.3042849178462954,5.943440859845497,2.718961417842198,2.700682104053221,2.7086188255637227
3180,7.710748438366272,2.537086006984203,6.0214192950003325,2.5466908234686874,2.5246001009371946,2.5342744065082736
3181,7.69075549750105,2.6699662366758465,6.217993289231037,2.383402875629183,2.3607510699756373,2.370671985249458
3182,7.8137651790428775,2.7634893141817574,6.443711909763063,2.529662615513732,2.5090095204976643,2.5180338070684236
3183,7.342580065924804,2.688529273680785,6.334285055206241,2.413386991950246,2.394900718881842,2.402934238811931
3184,7.242955917857296,2.957933192849943,6.243868339766115,2.200177102584595,2.1805987258328203,2.1891040143903653
3185,7.260814245528452,2.6141167822060747,5.5143420897197215,1.9085357503469347,1.8881249344737872,1.8969947659047814
3186,7.12097074766872,2.8442244852918512,5.304878703237064,2.0477987564851965,2.025107855861806,2.034913528850164
3187,7.130232672811196,2.8262061719284874,4.851354697109112,2.014886376694294,1.9919714105144595,2.001872058687047
3188,7.074283398344393,2.6652493292932156,4.922168196736571,2.2122807418881054,2.189399638966175,2.199265881930303
3189,7.184532997874835,2.3422344180040042,4.765830086148837,2.1643226339135384,2.141312820911412,2.1512355748761847
3190,6.992477005685829,2.437790628714649,5.267624695802042,2.357862370922394,2.3299969007224286,2.3420167849932865
3191,6.8865900707542185,2.4367057634860982,5.3745328535198595,2.2217138908854817,2.1957647322002973,2.20682550281095
3192,7.164035435452686,2.7907662241769753,5.358335554804892,2.2951227054391823,2.269151569276775,2.280186703605612
3193,7.150739472932407,2.884381357461308,5.487849511922916,2.6005418133525504,2.5753831246717525,2.5860610693679695
3194,6.517470151452527,2.7722469961935303,5.466487671214093,2.2457687784558793,2.219024714427675,2.2303886185358315
3195,6.39539607129505,2.673001481253911,5.280525971103139,1.819201148236747,1.7909325052941731,1.8029597733123985
3196,6.247655176721409,2.4508672451313727,4.892341023153689,1.6890913855971323,1.6602792137421163,1.6725570782395476
3197,6.0532935965950845,2.1047710840511606,4.75488083752633,1.0832981146023675,1.0544200063467695,1.0666601575560564
3198,5.653477951717406,2.044593540349735,5.239506509734326,1.4074391595474207,1.3777420193309835,1.3903934849844488
3199,5.573103213126846,2.371318834495314,5.697517058920068,1.658343459081904,1.6289161252886277,1.6414481109892625
3200,5.355811363729008,1.680191112772772,5.123435354208462,1.148410728538208,1.1170569131292571,1.1304203098251968
3201,5.182138218642002,1.2867994880748634,4.977797443214578,1.011550901640242,0.9835633048819086,0.995364934429179
3202,5.150113230575496,1.1220560417914636,4.6736288279181055,0.588509415952079,0.5637055590520226,0.5739742527534238
3203,5.427933046462209,1.0913610574998522,4.75875403989259,0.46081516485848634,0.4416789334267921,0.4493265737043492
3204,5.436722745963437,0.7335752417942522,4.478927315950206,0.12107198049100491,0.10231942436049152,0.10982206349262918
3205,5.353518555299729,0.18072297466876347,3.8251403246148143,-0.1510913534924961,-0.17051189269683004,-0.16272586830175717
3206,4.875860639753265,-0.18563798680808416,3.5124161916271337,-0.2649165441126693,-0.284673949859748,-0.27675106829641327
3207,4.3489041951753125,-0.2356545222689454,3.5743042188108283,-0.03272882259742356,-0.05071094071778331,-0.04360654744646326
3208,4.124046622469243,-0.18464426301639028,3.6729149761638733,0.2395627131752951,0.22258754033282915,0.22926455734699253
3209,4.078594114088849,0.076410750237447,3.789090397347738,-0.26365813923458925,-0.28279910918815454,-0.27521053880240653
3210,4.035891594319409,0.2863568252759736,4.043460518253335,-0.01813045964104381,-0.037969719326044364,-0.03005688008066622
3211,4.459202809555501,0.47754404230265396,4.359240426081585,0.25089266816373057,0.22966643705062245,0.23826063510314235
3212,4.556553003921268,0.45550751233713405,4.204500695152514,0.3620067533831044,0.3409489510904658,0.34946643136331706
3213,4.757890303211377,0.5537304600482743,4.463703782790144,0.16203481632542413,0.14046973003659474,0.14920823857263973
3214,5.298413621544698,0.8869375579066123,4.745786303822692,0.3666434795277436,0.34554522721564745,0.35407885084210383
3215,5.407681890951452,0.8900893107701889,4.798141240298937,0.5110478205364438,0.49037411347334453,0.49872440797932044
3216,5.383334133751838,0.8676677108620838,4.922767303731859,0.6276606214133409,0.6076329920864569,0.6157128730972443
3217,5.242825397543731,0.9112134679388573,4.509554820189743,0.728348564484792,0.7084935763317042,0.7164952254719194
